primary_label,secondary_labels,filename,version,label,fold
greegr,[],greegr/XC139959.ogg,base,106,2
greegr,[],greegr/XC143577.ogg,base,106,4
greegr,[],greegr/XC143578.ogg,base,106,4
greegr,[],greegr/XC143579.ogg,base,106,3
greegr,[],greegr/XC145803.ogg,base,106,1
greegr,[],greegr/XC147337.ogg,base,106,4
greegr,[],greegr/XC149108.ogg,base,106,5
greegr,[],greegr/XC150992.ogg,base,106,4
greegr,[],greegr/XC151334.ogg,base,106,2
greegr,[],greegr/XC158114.ogg,base,106,3
greegr,[],greegr/XC161273.ogg,base,106,5
greegr,[],greegr/XC161274.ogg,base,106,1
greegr,[],greegr/XC161275.ogg,base,106,1
greegr,[],greegr/XC161276.ogg,base,106,5
greegr,[],greegr/XC161277.ogg,base,106,4
greegr,[],greegr/XC161278.ogg,base,106,5
greegr,[],greegr/XC161279.ogg,base,106,1
greegr,[],greegr/XC161280.ogg,base,106,4
greegr,[],greegr/XC161538.ogg,base,106,3
greegr,[],greegr/XC167108.ogg,base,106,5
greegr,[],greegr/XC167213.ogg,base,106,3
greegr,[],greegr/XC167719.ogg,base,106,1
greegr,[],greegr/XC17012.ogg,base,106,1
greegr,[],greegr/XC171658.ogg,base,106,5
greegr,[],greegr/XC171678.ogg,base,106,2
greegr,[],greegr/XC187098.ogg,base,106,5
greegr,[],greegr/XC188001.ogg,base,106,5
greegr,[],greegr/XC188602.ogg,base,106,2
greegr,[],greegr/XC193153.ogg,base,106,4
greegr,[],greegr/XC196155.ogg,base,106,5
greegr,[],greegr/XC196156.ogg,base,106,5
greegr,[],greegr/XC198099.ogg,base,106,3
greegr,[],greegr/XC198104.ogg,base,106,4
greegr,[],greegr/XC202074.ogg,base,106,4
greegr,[],greegr/XC203486.ogg,base,106,2
greegr,[],greegr/XC234687.ogg,base,106,5
greegr,[],greegr/XC234780.ogg,base,106,2
greegr,[],greegr/XC240330.ogg,base,106,4
greegr,[],greegr/XC247286.ogg,base,106,4
greegr,[],greegr/XC253851.ogg,base,106,4
greegr,[],greegr/XC255881.ogg,base,106,1
greegr,[],greegr/XC256098.ogg,base,106,2
greegr,[],greegr/XC257307.ogg,base,106,1
greegr,[],greegr/XC257308.ogg,base,106,5
greegr,[],greegr/XC257309.ogg,base,106,2
greegr,[],greegr/XC257310.ogg,base,106,1
greegr,[],greegr/XC264040.ogg,base,106,4
greegr,[],greegr/XC277163.ogg,base,106,4
greegr,[],greegr/XC277289.ogg,base,106,2
greegr,[],greegr/XC2778.ogg,base,106,3
greegr,[],greegr/XC285219.ogg,base,106,2
greegr,[],greegr/XC285221.ogg,base,106,4
greegr,[],greegr/XC287953.ogg,base,106,1
greegr,[],greegr/XC290048.ogg,base,106,3
greegr,[],greegr/XC290049.ogg,base,106,2
greegr,[],greegr/XC290050.ogg,base,106,2
greegr,[],greegr/XC292923.ogg,base,106,2
greegr,[],greegr/XC294676.ogg,base,106,1
greegr,[],greegr/XC295629.ogg,base,106,5
greegr,[],greegr/XC298741.ogg,base,106,4
greegr,[],greegr/XC302352.ogg,base,106,2
greegr,[],greegr/XC302380.ogg,base,106,1
greegr,[],greegr/XC303739.ogg,base,106,3
greegr,[],greegr/XC304688.ogg,base,106,5
greegr,[],greegr/XC304770.ogg,base,106,5
greegr,[],greegr/XC307186.ogg,base,106,4
greegr,[],greegr/XC307187.ogg,base,106,2
greegr,[],greegr/XC307188.ogg,base,106,1
greegr,[],greegr/XC307659.ogg,base,106,3
greegr,[],greegr/XC309393.ogg,base,106,5
greegr,[],greegr/XC317155.ogg,base,106,3
greegr,[],greegr/XC319269.ogg,base,106,5
greegr,[],greegr/XC321346.ogg,base,106,1
greegr,[],greegr/XC323526.ogg,base,106,1
greegr,[],greegr/XC331726.ogg,base,106,1
greegr,[],greegr/XC331727.ogg,base,106,3
greegr,[],greegr/XC331744.ogg,base,106,2
greegr,[],greegr/XC336032.ogg,base,106,5
greegr,[],greegr/XC337793.ogg,base,106,5
greegr,[],greegr/XC338469.ogg,base,106,2
greegr,[],greegr/XC338696.ogg,base,106,2
greegr,[],greegr/XC340208.ogg,base,106,5
greegr,[],greegr/XC345092.ogg,base,106,3
greegr,[],greegr/XC345145.ogg,base,106,3
greegr,[],greegr/XC351385.ogg,base,106,5
greegr,[],greegr/XC357715.ogg,base,106,5
greegr,[],greegr/XC357981.ogg,base,106,1
greegr,[],greegr/XC361135.ogg,base,106,5
greegr,[],greegr/XC365950.ogg,base,106,5
greegr,[],greegr/XC390822.ogg,base,106,4
greegr,[],greegr/XC397338.ogg,base,106,2
greegr,[],greegr/XC398626.ogg,base,106,5
greegr,[],greegr/XC400277.ogg,base,106,1
greegr,[],greegr/XC401201.ogg,base,106,2
greegr,[],greegr/XC406077.ogg,base,106,1
greegr,[],greegr/XC412523.ogg,base,106,3
greegr,[],greegr/XC412524.ogg,base,106,1
greegr,[],greegr/XC414789.ogg,base,106,5
greegr,[],greegr/XC422107.ogg,base,106,5
greegr,[],greegr/XC425957.ogg,base,106,5
greegr,[],greegr/XC428239.ogg,base,106,2
greegr,[],greegr/XC431288.ogg,base,106,2
greegr,[],greegr/XC435966.ogg,base,106,3
greegr,[],greegr/XC437079.ogg,base,106,2
greegr,[],greegr/XC437423.ogg,base,106,1
greegr,[],greegr/XC437424.ogg,base,106,4
greegr,[],greegr/XC441197.ogg,base,106,3
greegr,[],greegr/XC443382.ogg,base,106,4
greegr,[],greegr/XC447429.ogg,base,106,1
greegr,[],greegr/XC447826.ogg,base,106,5
greegr,[],greegr/XC452101.ogg,base,106,4
greegr,[],greegr/XC452998.ogg,base,106,1
greegr,[],greegr/XC452999.ogg,base,106,3
greegr,[],greegr/XC453044.ogg,base,106,2
greegr,[],greegr/XC453357.ogg,base,106,3
greegr,[],greegr/XC454182.ogg,base,106,4
greegr,[],greegr/XC455629.ogg,base,106,1
greegr,[],greegr/XC455644.ogg,base,106,2
greegr,[],greegr/XC455650.ogg,base,106,4
greegr,[],greegr/XC456479.ogg,base,106,3
greegr,[],greegr/XC462840.ogg,base,106,3
greegr,[],greegr/XC463359.ogg,base,106,2
greegr,[],greegr/XC465581.ogg,base,106,2
greegr,[],greegr/XC465582.ogg,base,106,4
greegr,[],greegr/XC466555.ogg,base,106,2
greegr,[],greegr/XC468531.ogg,base,106,3
greegr,[],greegr/XC473082.ogg,base,106,1
greegr,[],greegr/XC490733.ogg,base,106,1
greegr,[],greegr/XC497808.ogg,base,106,2
greegr,[],greegr/XC508657.ogg,base,106,2
greegr,[],greegr/XC512125.ogg,base,106,4
greegr,[],greegr/XC512126.ogg,base,106,4
greegr,[],greegr/XC512483.ogg,base,106,4
greegr,[],greegr/XC513744.ogg,base,106,4
greegr,[],greegr/XC515794.ogg,base,106,4
greegr,[],greegr/XC515816.ogg,base,106,2
greegr,[],greegr/XC515821.ogg,base,106,3
greegr,[],greegr/XC515940.ogg,base,106,3
greegr,[],greegr/XC515943.ogg,base,106,3
greegr,[],greegr/XC515945.ogg,base,106,3
greegr,[],greegr/XC518943.ogg,base,106,3
greegr,[],greegr/XC518944.ogg,base,106,3
greegr,[],greegr/XC518984.ogg,base,106,2
greegr,[],greegr/XC523477.ogg,base,106,5
greegr,[],greegr/XC528049.ogg,base,106,1
greegr,[],greegr/XC532749.ogg,base,106,5
greegr,[],greegr/XC554102.ogg,base,106,5
greegr,[],greegr/XC558126.ogg,base,106,5
greegr,[],greegr/XC560053.ogg,base,106,1
greegr,[],greegr/XC569906.ogg,base,106,2
greegr,[],greegr/XC570049.ogg,base,106,3
greegr,[],greegr/XC575428.ogg,base,106,1
greegr,[],greegr/XC57590.ogg,base,106,3
greegr,[],greegr/XC580865.ogg,base,106,4
greegr,[],greegr/XC582204.ogg,base,106,1
greegr,[],greegr/XC582622.ogg,base,106,1
greegr,[],greegr/XC58490.ogg,base,106,1
greegr,[],greegr/XC58491.ogg,base,106,4
greegr,[],greegr/XC586205.ogg,base,106,1
greegr,[],greegr/XC591078.ogg,base,106,3
greegr,[],greegr/XC593431.ogg,base,106,2
greegr,[],greegr/XC597642.ogg,base,106,4
greegr,[],greegr/XC597845.ogg,base,106,3
greegr,[],greegr/XC598700.ogg,base,106,5
greegr,[],greegr/XC598767.ogg,base,106,5
greegr,[],greegr/XC598967.ogg,base,106,1
greegr,[],greegr/XC603579.ogg,base,106,1
greegr,[],greegr/XC605058.ogg,base,106,3
greegr,[],greegr/XC605059.ogg,base,106,5
greegr,[],greegr/XC605060.ogg,base,106,4
greegr,[],greegr/XC605061.ogg,base,106,5
greegr,[],greegr/XC605062.ogg,base,106,5
greegr,[],greegr/XC605975.ogg,base,106,1
greegr,[],greegr/XC605976.ogg,base,106,4
greegr,[],greegr/XC605977.ogg,base,106,2
greegr,[],greegr/XC606999.ogg,base,106,1
greegr,[],greegr/XC607342.ogg,base,106,2
greegr,[],greegr/XC607343.ogg,base,106,2
greegr,[],greegr/XC609186.ogg,base,106,5
greegr,[],greegr/XC610379.ogg,base,106,3
greegr,[],greegr/XC613310.ogg,base,106,2
greegr,[],greegr/XC615283.ogg,base,106,4
greegr,[],greegr/XC615285.ogg,base,106,2
greegr,[],greegr/XC627082.ogg,base,106,5
greegr,[],greegr/XC627083.ogg,base,106,1
greegr,[],greegr/XC630526.ogg,base,106,3
greegr,[],greegr/XC638748.ogg,base,106,2
greegr,[],greegr/XC638749.ogg,base,106,4
greegr,[],greegr/XC639080.ogg,base,106,4
greegr,[],greegr/XC645959.ogg,base,106,3
greegr,[],greegr/XC649137.ogg,base,106,5
greegr,[],greegr/XC650016.ogg,base,106,2
greegr,[],greegr/XC654338.ogg,base,106,4
greegr,[],greegr/XC655961.ogg,base,106,4
greegr,[],greegr/XC661723.ogg,base,106,2
greegr,[],greegr/XC663143.ogg,base,106,1
greegr,[],greegr/XC665078.ogg,base,106,5
greegr,[],greegr/XC665088.ogg,base,106,4
greegr,[],greegr/XC669141.ogg,base,106,3
greegr,[],greegr/XC669249.ogg,base,106,3
greegr,[],greegr/XC669884.ogg,base,106,1
greegr,[],greegr/XC672953.ogg,base,106,2
greegr,[],greegr/XC673449.ogg,base,106,4
greegr,[],greegr/XC674495.ogg,base,106,2
greegr,[],greegr/XC678001.ogg,base,106,1
greegr,[],greegr/XC678629.ogg,base,106,3
greegr,[],greegr/XC679024.ogg,base,106,1
greegr,[],greegr/XC681080.ogg,base,106,1
greegr,[],greegr/XC684282.ogg,base,106,3
greegr,[],greegr/XC686664.ogg,base,106,1
greegr,[],greegr/XC692235.ogg,base,106,4
greegr,[],greegr/XC694714.ogg,base,106,1
greegr,[],greegr/XC705410.ogg,base,106,3
greegr,[],greegr/XC705412.ogg,base,106,4
greegr,[],greegr/XC705413.ogg,base,106,1
greegr,[],greegr/XC705414.ogg,base,106,5
greegr,[],greegr/XC709064.ogg,base,106,3
greegr,[],greegr/XC709622.ogg,base,106,2
greegr,[],greegr/XC711449.ogg,base,106,4
greegr,[],greegr/XC715673.ogg,base,106,5
greegr,[],greegr/XC719807.ogg,base,106,2
greegr,[],greegr/XC720907.ogg,base,106,3
greegr,[],greegr/XC737360.ogg,base,106,3
greegr,[],greegr/XC738072.ogg,base,106,3
greegr,[],greegr/XC746174.ogg,base,106,2
greegr,[],greegr/XC747042.ogg,base,106,5
greegr,[],greegr/XC751146.ogg,base,106,3
greegr,[],greegr/XC84914.ogg,base,106,5
grewoo2,[],grewoo2/XC125566.ogg,base,107,1
grewoo2,[],grewoo2/XC131618.ogg,base,107,2
grewoo2,[],grewoo2/XC188923.ogg,base,107,4
grewoo2,[],grewoo2/XC196004.ogg,base,107,4
grewoo2,[],grewoo2/XC208126.ogg,base,107,2
grewoo2,[],grewoo2/XC267011.ogg,base,107,2
grewoo2,[],grewoo2/XC267012.ogg,base,107,3
grewoo2,[],grewoo2/XC267013.ogg,base,107,5
grewoo2,[],grewoo2/XC277593.ogg,base,107,4
grewoo2,[],grewoo2/XC289280.ogg,base,107,1
grewoo2,[],grewoo2/XC289281.ogg,base,107,4
grewoo2,[],grewoo2/XC301399.ogg,base,107,1
grewoo2,[],grewoo2/XC305637.ogg,base,107,4
grewoo2,[],grewoo2/XC307511.ogg,base,107,2
grewoo2,[],grewoo2/XC316924.ogg,base,107,5
grewoo2,[],grewoo2/XC326216.ogg,base,107,3
grewoo2,[],grewoo2/XC326217.ogg,base,107,3
grewoo2,[],grewoo2/XC329294.ogg,base,107,3
grewoo2,[],grewoo2/XC337026.ogg,base,107,1
grewoo2,[],grewoo2/XC343618.ogg,base,107,2
grewoo2,[],grewoo2/XC343622.ogg,base,107,4
grewoo2,[],grewoo2/XC347855.ogg,base,107,4
grewoo2,[],grewoo2/XC377585.ogg,base,107,1
grewoo2,[],grewoo2/XC377587.ogg,base,107,1
grewoo2,[],grewoo2/XC378989.ogg,base,107,5
grewoo2,[],grewoo2/XC397197.ogg,base,107,1
grewoo2,[],grewoo2/XC402148.ogg,base,107,3
grewoo2,[],grewoo2/XC408711.ogg,base,107,5
grewoo2,[],grewoo2/XC418745.ogg,base,107,3
grewoo2,[],grewoo2/XC424828.ogg,base,107,3
grewoo2,[],grewoo2/XC429803.ogg,base,107,5
grewoo2,[],grewoo2/XC439411.ogg,base,107,1
grewoo2,[],grewoo2/XC440508.ogg,base,107,4
grewoo2,[],grewoo2/XC444154.ogg,base,107,3
grewoo2,[],grewoo2/XC447159.ogg,base,107,3
grewoo2,[],grewoo2/XC447160.ogg,base,107,5
grewoo2,[],grewoo2/XC447161.ogg,base,107,5
grewoo2,[],grewoo2/XC447203.ogg,base,107,3
grewoo2,[],grewoo2/XC447299.ogg,base,107,2
grewoo2,[],grewoo2/XC447499.ogg,base,107,5
grewoo2,[],grewoo2/XC467137.ogg,base,107,1
grewoo2,[],grewoo2/XC477683.ogg,base,107,5
grewoo2,[],grewoo2/XC479374.ogg,base,107,3
grewoo2,[],grewoo2/XC483830.ogg,base,107,2
grewoo2,[],grewoo2/XC495986.ogg,base,107,2
grewoo2,[],grewoo2/XC504531.ogg,base,107,4
grewoo2,[],grewoo2/XC504532.ogg,base,107,4
grewoo2,[],grewoo2/XC504533.ogg,base,107,2
grewoo2,[],grewoo2/XC515388.ogg,base,107,5
grewoo2,[],grewoo2/XC521624.ogg,base,107,4
grewoo2,[],grewoo2/XC527938.ogg,base,107,3
grewoo2,[],grewoo2/XC527939.ogg,base,107,1
grewoo2,[],grewoo2/XC536928.ogg,base,107,1
grewoo2,[],grewoo2/XC579012.ogg,base,107,4
grewoo2,[],grewoo2/XC581928.ogg,base,107,5
grewoo2,[],grewoo2/XC581929.ogg,base,107,2
grewoo2,[],grewoo2/XC581930.ogg,base,107,5
grewoo2,[],grewoo2/XC581931.ogg,base,107,5
grewoo2,[],grewoo2/XC581933.ogg,base,107,1
grewoo2,[],grewoo2/XC581934.ogg,base,107,2
grewoo2,[],grewoo2/XC581935.ogg,base,107,5
grewoo2,[],grewoo2/XC581936.ogg,base,107,1
grewoo2,[],grewoo2/XC581937.ogg,base,107,4
grewoo2,[],grewoo2/XC581938.ogg,base,107,2
grewoo2,[],grewoo2/XC601586.ogg,base,107,2
grewoo2,[],grewoo2/XC604541.ogg,base,107,2
grewoo2,[],grewoo2/XC610104.ogg,base,107,1
grewoo2,[],grewoo2/XC610940.ogg,base,107,5
grewoo2,[],grewoo2/XC619364.ogg,base,107,1
grewoo2,[],grewoo2/XC619365.ogg,base,107,1
grewoo2,[],grewoo2/XC623082.ogg,base,107,4
grewoo2,[],grewoo2/XC644850.ogg,base,107,3
grewoo2,[],grewoo2/XC659029.ogg,base,107,3
grewoo2,[],grewoo2/XC659742.ogg,base,107,4
grewoo2,[],grewoo2/XC664583.ogg,base,107,3
grewoo2,[],grewoo2/XC667091.ogg,base,107,1
grewoo2,[],grewoo2/XC691707.ogg,base,107,3
grewoo2,[],grewoo2/XC692439.ogg,base,107,2
grewoo2,[],grewoo2/XC694604.ogg,base,107,2
grewoo2,[],grewoo2/XC696712.ogg,base,107,4
grewoo2,[],grewoo2/XC697067.ogg,base,107,5
grewoo2,[],grewoo2/XC715778.ogg,base,107,5
grewoo2,[],grewoo2/XC750209.ogg,base,107,2
grwpyt1,[],grwpyt1/XC266667.ogg,base,108,3
grwpyt1,[],grwpyt1/XC294857.ogg,base,108,3
grwpyt1,[],grwpyt1/XC363183.ogg,base,108,3
grwpyt1,[],grwpyt1/XC364025.ogg,base,108,5
grwpyt1,[],grwpyt1/XC396096.ogg,base,108,1
grwpyt1,[],grwpyt1/XC398962.ogg,base,108,5
grwpyt1,[],grwpyt1/XC422207.ogg,base,108,5
grwpyt1,[],grwpyt1/XC429074.ogg,base,108,4
grwpyt1,[],grwpyt1/XC460952.ogg,base,108,4
grwpyt1,[],grwpyt1/XC469418.ogg,base,108,1
grwpyt1,[],grwpyt1/XC505926.ogg,base,108,4
grwpyt1,[],grwpyt1/XC509541.ogg,base,108,2
grwpyt1,[],grwpyt1/XC512189.ogg,base,108,3
grwpyt1,[],grwpyt1/XC547975.ogg,base,108,5
grwpyt1,[],grwpyt1/XC581922.ogg,base,108,4
grwpyt1,[],grwpyt1/XC622965.ogg,base,108,3
grwpyt1,[],grwpyt1/XC659020.ogg,base,108,2
grwpyt1,[],grwpyt1/XC677455.ogg,base,108,1
grwpyt1,[],grwpyt1/XC721928.ogg,base,108,2
grwpyt1,[],grwpyt1/XC721930.ogg,base,108,2
grwpyt1,[],grwpyt1/XC721931.ogg,base,108,1
gryapa1,[],gryapa1/XC157040.ogg,base,109,5
gryapa1,[],gryapa1/XC205446.ogg,base,109,2
gryapa1,[],gryapa1/XC240500.ogg,base,109,1
gryapa1,[],gryapa1/XC240501.ogg,base,109,3
gryapa1,[],gryapa1/XC241775.ogg,base,109,1
gryapa1,[],gryapa1/XC286542.ogg,base,109,5
gryapa1,[],gryapa1/XC289530.ogg,base,109,1
gryapa1,[],gryapa1/XC289554.ogg,base,109,3
gryapa1,[],gryapa1/XC401270.ogg,base,109,3
gryapa1,[],gryapa1/XC430677.ogg,base,109,2
gryapa1,[],gryapa1/XC434141.ogg,base,109,2
gryapa1,[],gryapa1/XC434142.ogg,base,109,2
gryapa1,[],gryapa1/XC465945.ogg,base,109,5
gryapa1,[],gryapa1/XC465954.ogg,base,109,1
gryapa1,[],gryapa1/XC479064.ogg,base,109,3
gryapa1,[],gryapa1/XC537889.ogg,base,109,4
gryapa1,[],gryapa1/XC548129.ogg,base,109,5
gryapa1,[],gryapa1/XC687308.ogg,base,109,4
gryapa1,[],gryapa1/XC749273.ogg,base,109,4
gryapa1,[],gryapa1/XC756852.ogg,base,109,4
grywrw1,[],grywrw1/XC205933.ogg,base,110,1
grywrw1,[],grywrw1/XC266408.ogg,base,110,3
grywrw1,[],grywrw1/XC266655.ogg,base,110,4
grywrw1,[],grywrw1/XC294858.ogg,base,110,5
grywrw1,[],grywrw1/XC364373.ogg,base,110,5
grywrw1,[],grywrw1/XC374066.ogg,base,110,4
grywrw1,[],grywrw1/XC374067.ogg,base,110,3
grywrw1,[],grywrw1/XC439728.ogg,base,110,2
grywrw1,[],grywrw1/XC525932.ogg,base,110,1
grywrw1,[],grywrw1/XC525933.ogg,base,110,2
grywrw1,[],grywrw1/XC525934.ogg,base,110,1
grywrw1,[],grywrw1/XC527931.ogg,base,110,2
grywrw1,[],grywrw1/XC530758.ogg,base,110,5
grywrw1,[],grywrw1/XC531669.ogg,base,110,1
grywrw1,[],grywrw1/XC603141.ogg,base,110,5
grywrw1,[],grywrw1/XC703356.ogg,base,110,4
grywrw1,[],grywrw1/XC703358.ogg,base,110,4
grywrw1,[],grywrw1/XC735138.ogg,base,110,3
gybfis1,[],gybfis1/XC127885.ogg,base,111,3
gybfis1,[],gybfis1/XC267528.ogg,base,111,3
gybfis1,[],gybfis1/XC267529.ogg,base,111,1
gybfis1,[],gybfis1/XC282058.ogg,base,111,4
gybfis1,[],gybfis1/XC282061.ogg,base,111,4
gybfis1,[],gybfis1/XC282065.ogg,base,111,2
gybfis1,[],gybfis1/XC396326.ogg,base,111,1
gybfis1,[],gybfis1/XC618866.ogg,base,111,4
gycwar3,[],gycwar3/XC146331.ogg,base,112,5
gycwar3,[],gycwar3/XC154212.ogg,base,112,5
gycwar3,[],gycwar3/XC154213.ogg,base,112,1
gycwar3,[],gycwar3/XC194853.ogg,base,112,3
gycwar3,[],gycwar3/XC217630.ogg,base,112,3
gycwar3,[],gycwar3/XC247168.ogg,base,112,4
gycwar3,[],gycwar3/XC253102.ogg,base,112,5
gycwar3,[],gycwar3/XC254667.ogg,base,112,4
gycwar3,[],gycwar3/XC265433.ogg,base,112,4
gycwar3,[],gycwar3/XC270474.ogg,base,112,4
gycwar3,[],gycwar3/XC281981.ogg,base,112,2
gycwar3,[],gycwar3/XC282052.ogg,base,112,3
gycwar3,[],gycwar3/XC286748.ogg,base,112,4
gycwar3,[],gycwar3/XC286784.ogg,base,112,2
gycwar3,[],gycwar3/XC288321.ogg,base,112,1
gycwar3,[],gycwar3/XC289477.ogg,base,112,5
gycwar3,[],gycwar3/XC291335.ogg,base,112,4
gycwar3,[],gycwar3/XC295359.ogg,base,112,3
gycwar3,[],gycwar3/XC295857.ogg,base,112,2
gycwar3,[],gycwar3/XC301710.ogg,base,112,5
gycwar3,[],gycwar3/XC319591.ogg,base,112,5
gycwar3,[],gycwar3/XC344750.ogg,base,112,3
gycwar3,[],gycwar3/XC357926.ogg,base,112,5
gycwar3,[],gycwar3/XC366816.ogg,base,112,1
gycwar3,[],gycwar3/XC398562.ogg,base,112,5
gycwar3,[],gycwar3/XC399136.ogg,base,112,2
gycwar3,[],gycwar3/XC403565.ogg,base,112,1
gycwar3,[],gycwar3/XC481904.ogg,base,112,4
gycwar3,[],gycwar3/XC487433.ogg,base,112,1
gycwar3,[],gycwar3/XC501741.ogg,base,112,4
gycwar3,[],gycwar3/XC501742.ogg,base,112,2
gycwar3,[],gycwar3/XC518391.ogg,base,112,5
gycwar3,[],gycwar3/XC524478.ogg,base,112,3
gycwar3,[],gycwar3/XC538100.ogg,base,112,2
gycwar3,[],gycwar3/XC610967.ogg,base,112,1
gycwar3,[],gycwar3/XC617653.ogg,base,112,2
gycwar3,[],gycwar3/XC617953.ogg,base,112,2
gycwar3,[],gycwar3/XC675470.ogg,base,112,1
gycwar3,[],gycwar3/XC675471.ogg,base,112,3
gycwar3,[],gycwar3/XC700639.ogg,base,112,3
gycwar3,[],gycwar3/XC700640.ogg,base,112,4
gycwar3,[],gycwar3/XC700691.ogg,base,112,2
gycwar3,[],gycwar3/XC756785.ogg,base,112,1
gycwar3,[],gycwar3/XC756788.ogg,base,112,3
gyhbus1,[],gyhbus1/XC127904.ogg,base,113,2
gyhbus1,[],gyhbus1/XC154947.ogg,base,113,1
gyhbus1,[],gyhbus1/XC178870.ogg,base,113,5
gyhbus1,[],gyhbus1/XC178873.ogg,base,113,4
gyhbus1,[],gyhbus1/XC193679.ogg,base,113,5
gyhbus1,[],gyhbus1/XC194808.ogg,base,113,3
gyhbus1,[],gyhbus1/XC195136.ogg,base,113,5
gyhbus1,[],gyhbus1/XC195139.ogg,base,113,4
gyhbus1,[],gyhbus1/XC195143.ogg,base,113,1
gyhbus1,[],gyhbus1/XC251906.ogg,base,113,5
gyhbus1,[],gyhbus1/XC251907.ogg,base,113,1
gyhbus1,[],gyhbus1/XC267190.ogg,base,113,5
gyhbus1,[],gyhbus1/XC310373.ogg,base,113,1
gyhbus1,[],gyhbus1/XC353646.ogg,base,113,2
gyhbus1,[],gyhbus1/XC360445.ogg,base,113,4
gyhbus1,[],gyhbus1/XC363353.ogg,base,113,3
gyhbus1,[],gyhbus1/XC382957.ogg,base,113,3
gyhbus1,[],gyhbus1/XC392002.ogg,base,113,3
gyhbus1,[],gyhbus1/XC392847.ogg,base,113,2
gyhbus1,[],gyhbus1/XC392848.ogg,base,113,3
gyhbus1,[],gyhbus1/XC393631.ogg,base,113,5
gyhbus1,[],gyhbus1/XC398376.ogg,base,113,2
gyhbus1,[],gyhbus1/XC398388.ogg,base,113,4
gyhbus1,[],gyhbus1/XC402523.ogg,base,113,3
gyhbus1,[],gyhbus1/XC410592.ogg,base,113,2
gyhbus1,[],gyhbus1/XC414574.ogg,base,113,3
gyhbus1,[],gyhbus1/XC432640.ogg,base,113,3
gyhbus1,[],gyhbus1/XC432641.ogg,base,113,1
gyhbus1,[],gyhbus1/XC432642.ogg,base,113,2
gyhbus1,[],gyhbus1/XC440522.ogg,base,113,1
gyhbus1,[],gyhbus1/XC446052.ogg,base,113,4
gyhbus1,[],gyhbus1/XC460521.ogg,base,113,2
gyhbus1,[],gyhbus1/XC462264.ogg,base,113,1
gyhbus1,[],gyhbus1/XC467123.ogg,base,113,4
gyhbus1,[],gyhbus1/XC475309.ogg,base,113,3
gyhbus1,[],gyhbus1/XC489221.ogg,base,113,4
gyhbus1,[],gyhbus1/XC533387.ogg,base,113,2
gyhbus1,[],gyhbus1/XC549780.ogg,base,113,4
gyhbus1,[],gyhbus1/XC567800.ogg,base,113,3
gyhbus1,[],gyhbus1/XC571966.ogg,base,113,2
gyhbus1,[],gyhbus1/XC590641.ogg,base,113,3
gyhbus1,[],gyhbus1/XC594017.ogg,base,113,1
gyhbus1,[],gyhbus1/XC601901.ogg,base,113,4
gyhbus1,[],gyhbus1/XC611618.ogg,base,113,1
gyhbus1,[],gyhbus1/XC617003.ogg,base,113,5
gyhbus1,[],gyhbus1/XC617004.ogg,base,113,2
gyhbus1,[],gyhbus1/XC617006.ogg,base,113,5
gyhbus1,[],gyhbus1/XC617008.ogg,base,113,1
gyhbus1,[],gyhbus1/XC674318.ogg,base,113,4
gyhbus1,[],gyhbus1/XC678609.ogg,base,113,2
gyhbus1,[],gyhbus1/XC678611.ogg,base,113,5
gyhbus1,[],gyhbus1/XC678612.ogg,base,113,1
gyhbus1,[],gyhbus1/XC748947.ogg,base,113,5
gyhkin1,[],gyhkin1/XC164036.ogg,base,114,2
gyhkin1,[],gyhkin1/XC267516.ogg,base,114,5
gyhkin1,[],gyhkin1/XC267517.ogg,base,114,1
gyhkin1,[],gyhkin1/XC267621.ogg,base,114,3
gyhkin1,[],gyhkin1/XC268607.ogg,base,114,4
gyhkin1,[],gyhkin1/XC268608.ogg,base,114,1
gyhkin1,[],gyhkin1/XC289260.ogg,base,114,4
gyhkin1,[],gyhkin1/XC302924.ogg,base,114,4
gyhkin1,[],gyhkin1/XC318573.ogg,base,114,2
gyhkin1,[],gyhkin1/XC332019.ogg,base,114,2
gyhkin1,[],gyhkin1/XC372159.ogg,base,114,4
gyhkin1,[],gyhkin1/XC372161.ogg,base,114,2
gyhkin1,[],gyhkin1/XC392849.ogg,base,114,4
gyhkin1,[],gyhkin1/XC428777.ogg,base,114,3
gyhkin1,[],gyhkin1/XC456723.ogg,base,114,3
gyhkin1,[],gyhkin1/XC45708.ogg,base,114,2
gyhkin1,[],gyhkin1/XC524281.ogg,base,114,1
gyhkin1,[],gyhkin1/XC580092.ogg,base,114,4
gyhkin1,[],gyhkin1/XC581915.ogg,base,114,1
gyhkin1,[],gyhkin1/XC581916.ogg,base,114,3
gyhkin1,[],gyhkin1/XC591625.ogg,base,114,1
gyhkin1,[],gyhkin1/XC591627.ogg,base,114,3
gyhkin1,[],gyhkin1/XC591630.ogg,base,114,1
gyhkin1,[],gyhkin1/XC591635.ogg,base,114,4
gyhkin1,[],gyhkin1/XC606267.ogg,base,114,5
gyhkin1,[],gyhkin1/XC606268.ogg,base,114,2
gyhkin1,[],gyhkin1/XC697679.ogg,base,114,3
gyhkin1,[],gyhkin1/XC697680.ogg,base,114,5
gyhkin1,[],gyhkin1/XC711537.ogg,base,114,1
gyhkin1,[],gyhkin1/XC711538.ogg,base,114,3
gyhkin1,[],gyhkin1/XC711539.ogg,base,114,3
